,ORDERNUMBER,Name,QUANTITYORDERED,PRICEEACH,ORDERLINENUMBER,SALES,ORDERDATE,STATUS,QTR_ID,MONTH_ID,YEAR_ID,PRODUCTLINE,MSRP,PRODUCTCODE,CUSTOMERNAME,PHONE,ADDRESSLINE1,ADDRESSLINE2,CITY,STATE,POSTALCODE,COUNTRY,TERRITORY,DEALSIZE,MONTH
109,10143,Wing C Tam,49,100.0,15,5597.76,2003-08-10,Shipped,3,8,2003,Classic Cars,136,S10_4757,Mini Creations Ltd.,5085559555,4575 Hillside Dr.,Unknown,New Bedford,MA,50553,USA,Unknown,Medium,2003-08
110,10155,Matti Karttunen,32,100.0,13,4526.08,2003-10-06,Shipped,4,10,2003,Classic Cars,136,S10_4757,"Toys of Finland, Co.",902248555,Keskuskatu 45,Unknown,Helsinki,Unknown,21240,Finland,EMEA,Medium,2003-10
111,10167,Maria Larsson,44,100.0,9,5924.16,2003-10-23,Cancelled,4,10,2003,Classic Cars,136,S10_4757,Scandinavian Gift Ideas,0695346555,?kergatan 24,Unknown,Boras,Unknown,S-844 67,Sweden,EMEA,Medium,2003-10
112,10178,Annette Roulet,24,100.0,12,3492.48,2003-11-08,Shipped,4,11,2003,Classic Cars,136,S10_4757,Alpha Cognac,61776555,1 rue Alsace-Lorraine,Unknown,Toulouse,Unknown,31000,France,EMEA,Medium,2003-11
113,10186,Thomas Hardy,26,100.0,9,3854.24,2003-11-14,Shipped,4,11,2003,Classic Cars,136,S10_4757,"Double Decker Gift Stores, Ltd",1715557555,120 Hanover Sq.,Unknown,London,Unknown,WA1 1DP,UK,EMEA,Medium,2003-11
114,10197,Eduardo Saavedra,45,100.0,6,5324.4,2003-11-26,Shipped,4,11,2003,Classic Cars,136,S10_4757,Enaco Distributors,932034555,"Rambla de Catalu¤a, 23",Unknown,Barcelona,Unknown,8022,Spain,EMEA,Medium,2003-11
115,10209,Michael Chandler,39,100.0,8,5197.92,2004-01-09,Shipped,1,1,2004,Classic Cars,136,S10_4757,"Men 'R' US Retailers, Ltd.",2155554369,6047 Douglas Av.,Unknown,Los Angeles,CA,Unknown,USA,Unknown,Medium,2004-01
116,10222,Valarie Thompson,49,100.0,12,5997.6,2004-02-19,Shipped,1,2,2004,Classic Cars,136,S10_4757,Collectable Mini Designs Co.,7605558146,361 Furth Circle,Unknown,San Diego,CA,91217,USA,Unknown,Medium,2004-02
117,10248,Kwai Yu,20,100.0,3,2910.4,2004-05-07,Cancelled,2,5,2004,Classic Cars,136,S10_4757,Land of Toys Inc.,2125557818,897 Long Airport Avenue,Unknown,NYC,NY,10022,USA,Unknown,Small,2004-05
118,10261,Jean Fresnisre,27,100.0,1,3378.24,2004-06-17,Shipped,2,6,2004,Classic Cars,136,S10_4757,Quebec Home Shopping Network,5145558054,43 rue St. Laurent,Unknown,Montreal,Quebec,H1J 1C3,Canada,Unknown,Medium,2004-06
119,10273,Catherine Dewey,30,100.0,4,3508.8,2004-07-21,Shipped,3,7,2004,Classic Cars,136,S10_4757,Petit Auto,02555467,Rue Joseph-Bens 532,Unknown,Bruxelles,Unknown,B-1180,Belgium,EMEA,Medium,2004-07
120,10283,Elizabeth Lincoln,25,100.0,6,2992.0,2004-08-20,Shipped,3,8,2004,Classic Cars,136,S10_4757,"Royal Canadian Collectables, Ltd.",6045554555,23 Tsawassen Blvd.,Unknown,Tsawassen,BC,T2F 8M4,Canada,Unknown,Small,2004-08
121,10295,Juri Yoshido,24,100.0,1,3427.2,2004-09-10,Shipped,3,9,2004,Classic Cars,136,S10_4757,Gifts4AllAges.com,6175559555,8616 Spinnaker Dr.,Unknown,Boston,MA,51003,USA,Unknown,Medium,2004-09
122,10307,Francisca Cervantes,22,100.0,9,2692.8,2004-10-14,Shipped,4,10,2004,Classic Cars,136,S10_4757,"Classic Gift Ideas, Inc",2155554695,782 First Street,Unknown,Philadelphia,PA,71270,USA,Unknown,Small,2004-10
123,10316,Helen Bennett,33,100.0,17,4128.96,2004-11-01,Shipped,4,11,2004,Classic Cars,136,S10_4757,giftsbymail.co.uk,1985558888,Garden House Crowther Way,Unknown,Cowes,Isle of Wight,PO31 7PJ,UK,EMEA,Medium,2004-11
124,10325,Jonas Bergulfsen,47,64.93,6,3051.71,2004-11-05,Shipped,4,11,2004,Classic Cars,136,S10_4757,Baane Mini Imports,07989555,Erling Skakkes gate 78,Unknown,Stavern,Unknown,4110,Norway,EMEA,Medium,2004-11
125,10337,Maria Hernandez,25,48.05,8,1201.25,2004-11-21,Shipped,4,11,2004,Classic Cars,136,S10_4757,Classic Legends Inc.,2125558493,5905 Pompton St.,Suite 750,NYC,NY,10022,USA,Unknown,Small,2004-11
126,10350,Diego Freyre,26,75.47,5,1962.22,2004-12-02,Shipped,4,12,2004,Classic Cars,136,S10_4757,Euro Shopping Channel,915559444,"C/ Moralzarzal, 86",Unknown,Madrid,Unknown,28034,Spain,EMEA,Small,2004-12
127,10359,Paul Henriot,48,54.68,6,2624.64,2004-12-15,Shipped,4,12,2004,Classic Cars,136,S10_4757,Reims Collectables,26471555,59 rue de l'Abbaye,Unknown,Reims,Unknown,51100,France,EMEA,Small,2004-12
128,10373,Pirkko Koskitalo,39,100.0,3,4046.25,2005-01-31,Shipped,1,1,2005,Classic Cars,136,S10_4757,"Oulu Toy Supplies, Inc.",981443655,Torikatu 38,Unknown,Oulu,Unknown,90110,Finland,EMEA,Medium,2005-01
129,10384,Julie Brown,34,100.0,4,4846.7,2005-02-23,Shipped,1,2,2005,Classic Cars,136,S10_4757,Corporate Gift Ideas Co.,6505551386,7734 Strong St.,Unknown,San Francisco,CA,Unknown,USA,Unknown,Medium,2005-02
130,10395,Daniel Da Cunha,32,100.0,2,3370.56,2005-03-17,Shipped,1,3,2005,Classic Cars,136,S10_4757,Lyon Souveniers,+33146627555,27 rue du Colonel Pierre Avia,Unknown,Paris,Unknown,75508,France,EMEA,Medium,2005-03
131,10400,Sue Frick,64,100.0,9,9661.44,2005-04-01,Shipped,2,4,2005,Classic Cars,136,S10_4757,The Sharp Gifts Warehouse,4085553659,3086 Ingle Ln.,Unknown,San Jose,CA,94217,USA,Unknown,Large,2005-04
132,10414,Juri Yoshido,19,100.0,3,2764.88,2005-05-06,On Hold,2,5,2005,Classic Cars,136,S10_4757,Gifts4AllAges.com,6175559555,8616 Spinnaker Dr.,Unknown,Boston,MA,51003,USA,Unknown,Small,2005-05
133,10103,Jonas Bergulfsen,42,100.0,4,5398.26,2003-01-29,Shipped,1,1,2003,Classic Cars,147,S10_4962,Baane Mini Imports,07989555,Erling Skakkes gate 78,Unknown,Stavern,Unknown,4110,Norway,EMEA,Medium,2003-01
134,10114,Marie Bertrand,31,100.0,8,4305.28,2003-04-01,Shipped,2,4,2003,Classic Cars,147,S10_4962,"La Corne D'abondance, Co.",142342555,"265, boulevard Charonne",Unknown,Paris,Unknown,75012,France,EMEA,Medium,2003-04
135,10126,Mart¡n Sommer,22,100.0,4,3347.74,2003-05-28,Shipped,2,5,2003,Classic Cars,147,S10_4962,"Corrida Auto Replicas, Ltd",915552282,"C/ Araquil, 67",Unknown,Madrid,Unknown,28023,Spain,EMEA,Medium,2003-05
136,10140,Juri Hirano,26,100.0,4,3188.12,2003-07-24,Shipped,3,7,2003,Classic Cars,147,S10_4962,Technics Stores Inc.,6505556809,9408 Furth Circle,Unknown,Burlingame,CA,94217,USA,Unknown,Medium,2003-07
137,10150,Eric Natividad,20,100.0,1,3191.2,2003-09-19,Shipped,3,9,2003,Classic Cars,147,S10_4962,"Dragon Souveniers, Ltd.",+652217555,"Bronz Sok., Bronz Apt. 3/6 Tesvikiye",Unknown,Singapore,Unknown,79903,Singapore,Japan,Medium,2003-09
138,10164,Roland Mendel,21,100.0,2,3536.82,2003-10-21,Resolved,4,10,2003,Classic Cars,147,S10_4962,Mini Auto Werke,76753555,Kirchgasse 6,Unknown,Graz,Unknown,8010,Austria,EMEA,Medium,2003-10
139,10175,Ann Brown,33,100.0,9,5362.83,2003-11-06,Shipped,4,11,2003,Classic Cars,147,S10_4962,"Stylish Desk Decors, Co.",1715550297,35 King George,Unknown,London,Unknown,WX3 6FW,UK,EMEA,Medium,2003-11
140,10183,Francisca Cervantes,28,100.0,1,3433.36,2003-11-13,Shipped,4,11,2003,Classic Cars,147,S10_4962,"Classic Gift Ideas, Inc",2155554695,782 First Street,Unknown,Philadelphia,PA,71270,USA,Unknown,Medium,2003-11
141,10194,Mary Saveley,26,100.0,4,4263.74,2003-11-25,Shipped,4,11,2003,Classic Cars,147,S10_4962,"Saveley & Henriot, Co.",78325555,"2, rue du Commerce",Unknown,Lyon,Unknown,69004,France,EMEA,Medium,2003-11
142,10207,Valarie Franco,31,100.0,15,4076.19,2003-12-09,Shipped,4,12,2003,Classic Cars,147,S10_4962,Diecast Collectables,6175552555,6251 Ingle Ln.,Unknown,Boston,MA,51003,USA,Unknown,Medium,2003-12
143,10217,Wendy Victorino,48,100.0,4,7020.48,2004-02-04,Shipped,1,2,2004,Classic Cars,147,S10_4962,Handji Gifts& Co,+652241555,Village Close - 106 Linden Road Sandown,2nd Floor,Singapore,Unknown,69045,Singapore,APAC,Large,2004-02
144,10229,Valarie Nelson,50,100.0,9,6426.5,2004-03-11,Shipped,1,3,2004,Classic Cars,147,S10_4962,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,Unknown,San Rafael,CA,97562,USA,Unknown,Medium,2004-03
145,10245,Leslie Murphy,28,100.0,2,4591.72,2004-05-04,Shipped,2,5,2004,Classic Cars,147,S10_4962,Super Scale Inc.,2035559545,567 North Pendale Street,Unknown,New Haven,CT,97823,USA,Unknown,Medium,2004-05
146,10259,Wendy Victorino,26,100.0,12,4033.38,2004-06-15,Shipped,2,6,2004,Classic Cars,147,S10_4962,Handji Gifts& Co,+652241555,Village Close - 106 Linden Road Sandown,2nd Floor,Singapore,Unknown,69045,Singapore,APAC,Medium,2004-06
147,10270,Adrian Huxley,32,100.0,2,4302.08,2004-07-19,Shipped,3,7,2004,Classic Cars,147,S10_4962,Souveniers And Things Co.,+61294958555,"Monitor Money Building, 815 Pacific Hwy",Level 6,Chatswood,NSW,2067,Australia,APAC,Medium,2004-07
148,10281,Kyung Yu,44,100.0,9,7020.64,2004-08-19,Shipped,3,8,2004,Classic Cars,147,S10_4962,Diecast Classics Inc.,2155551555,7586 Pompton St.,Unknown,Allentown,PA,70267,USA,Unknown,Large,2004-08
149,10291,Maria Larsson,30,100.0,4,3855.9,2004-09-08,Shipped,3,9,2004,Classic Cars,147,S10_4962,Scandinavian Gift Ideas,0695346555,?kergatan 24,Unknown,Boras,Unknown,S-844 67,Sweden,EMEA,Medium,2004-09
150,10305,Marta Hernandez,38,100.0,13,6680.78,2004-10-13,Shipped,4,10,2004,Classic Cars,147,S10_4962,Marta's Replicas Co.,6175558555,39323 Spinnaker Dr.,Unknown,Cambridge,MA,51247,USA,Unknown,Medium,2004-10
151,10313,Yoshi Tannamuri,40,100.0,7,6678.0,2004-10-22,Shipped,4,10,2004,Classic Cars,147,S10_4962,Canadian Gift Exchange Network,6045553392,1900 Oak St.,Unknown,Vancouver,BC,V3F 2K1,Canada,Unknown,Medium,2004-10
152,10322,Valarie Young,46,61.99,8,2851.54,2004-11-04,Shipped,4,11,2004,Classic Cars,147,S10_4962,Online Diecast Creations Co.,6035558647,2304 Long Airport Avenue,Unknown,Nashua,NH,62005,USA,Unknown,Small,2004-11
153,10334,Christina Berglund,26,100.0,2,3188.12,2004-11-19,On Hold,4,11,2004,Classic Cars,147,S10_4962,"Volvo Model Replicas, Co",0921123555,Berguvsvgen  8,Unknown,Lule,Unknown,S-958 22,Sweden,EMEA,Medium,2004-11
154,10347,Peter Ferguson,27,100.0,2,4428.0,2004-11-29,Shipped,4,11,2004,Classic Cars,147,S10_4962,"Australian Collectors, Co.",0395204555,636 St Kilda Road,Level 3,Melbourne,Victoria,3004,Australia,APAC,Medium,2004-11
155,10357,Valarie Nelson,43,100.0,9,5780.92,2004-12-10,Shipped,4,12,2004,Classic Cars,147,S10_4962,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,Unknown,San Rafael,CA,97562,USA,Unknown,Medium,2004-12
156,10370,Anna O'Hara,35,65.63,4,2297.05,2005-01-20,Shipped,1,1,2005,Classic Cars,147,S10_4962,"Anna's Decorations, Ltd",0299368555,201 Miller Street,Level 15,North Sydney,NSW,2060,Australia,APAC,Small,2005-01
157,10381,Julie Brown,37,100.0,6,6231.54,2005-02-17,Shipped,1,2,2005,Classic Cars,147,S10_4962,Corporate Gift Ideas Co.,6505551386,7734 Strong St.,Unknown,San Francisco,CA,Unknown,USA,Unknown,Medium,2005-02
158,10391,Anna O'Hara,37,46.9,7,1735.3,2005-03-09,Shipped,1,3,2005,Classic Cars,147,S10_4962,"Anna's Decorations, Ltd",0299368555,201 Miller Street,Level 15,North Sydney,NSW,2060,Australia,APAC,Small,2005-03
159,10411,Jean Fresnisre,27,100.0,2,4427.73,2005-05-01,Shipped,2,5,2005,Classic Cars,147,S10_4962,Quebec Home Shopping Network,5145558054,43 rue St. Laurent,Unknown,Montreal,Quebec,H1J 1C3,Canada,Unknown,Medium,2005-05
160,10425,Janine Labrune,38,100.0,12,5894.94,2005-05-31,In Process,2,5,2005,Classic Cars,147,S10_4962,La Rochelle Gifts,40678555,"67, rue des Cinquante Otages",Unknown,Nantes,Unknown,44000,France,EMEA,Medium,2005-05
161,10108,Arnold Cruz,33,100.0,6,5265.15,2003-03-03,Shipped,1,3,2003,Classic Cars,194,S12_1099,Cruz & Sons Co.,+6325553587,15 McCallum Street - NatWest Center #13-03,Unknown,Makati City,Unknown,1227 MM,Philippines,Japan,Medium,2003-03
162,10122,Laurence Lebihan,42,100.0,10,7599.9,2003-05-08,Shipped,2,5,2003,Classic Cars,194,S12_1099,Marseille Mini Autos,91244555,"12, rue des Bouchers",Unknown,Marseille,Unknown,13008,France,EMEA,Large,2003-05
163,10135,Valarie Nelson,42,100.0,7,8008.56,2003-07-02,Shipped,3,7,2003,Classic Cars,194,S12_1099,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,Unknown,San Rafael,CA,97562,USA,Unknown,Large,2003-07
164,10147,Allen Nelson,48,100.0,7,9245.76,2003-09-05,Shipped,3,9,2003,Classic Cars,194,S12_1099,Collectables For Less Inc.,6175558555,7825 Douglas Av.,Unknown,Brickhaven,MA,58339,USA,Unknown,Large,2003-09
165,10159,Julie Brown,41,100.0,2,8296.35,2003-10-10,Shipped,4,10,2003,Classic Cars,194,S12_1099,Corporate Gift Ideas Co.,6505551386,7734 Strong St.,Unknown,San Francisco,CA,Unknown,USA,Unknown,Large,2003-10
166,10169,Anna O'Hara,30,100.0,2,5019.9,2003-11-04,Shipped,4,11,2003,Classic Cars,194,S12_1099,"Anna's Decorations, Ltd",0299368555,201 Miller Street,Level 15,North Sydney,NSW,2060,Australia,APAC,Medium,2003-11
167,10181,Veysel Oeztan,27,100.0,14,5411.07,2003-11-12,Shipped,4,11,2003,Classic Cars,194,S12_1099,Herkku Gifts,+4722673215,"Drammen 121, PR 744 Sentrum",Unknown,Bergen,Unknown,N 5804,Norway,EMEA,Medium,2003-11
168,10191,Henriette Pfalzheim,21,100.0,3,3840.9,2003-11-20,Shipped,4,11,2003,Classic Cars,194,S12_1099,"Toms Spezialitten, Ltd",02215554327,Mehrheimerstr. 369,Unknown,Koln,Unknown,50739,Germany,EMEA,Medium,2003-11
169,10203,Diego Freyre,20,100.0,8,3930.4,2003-12-02,Shipped,4,12,2003,Classic Cars,194,S12_1099,Euro Shopping Channel,915559444,"C/ Moralzarzal, 86",Unknown,Madrid,Unknown,28034,Spain,EMEA,Medium,2003-12
170,10211,Dominique Perrier,41,100.0,2,7498.9,2004-01-15,Shipped,1,1,2004,Classic Cars,194,S12_1099,Auto Canal Petit,147556555,"25, rue Lauriston",Unknown,Paris,Unknown,75016,France,EMEA,Large,2004-01
171,10225,Michael Holz,27,100.0,9,4517.91,2004-02-22,Shipped,1,2,2004,Classic Cars,194,S12_1099,"Vida Sport, Ltd",0897034555,Grenzacherweg 237,Unknown,Gensve,Unknown,1203,Switzerland,EMEA,Medium,2004-02
172,10238,Jytte Petersen,28,100.0,3,5774.72,2004-04-09,Shipped,2,4,2004,Classic Cars,194,S12_1099,Danish Wholesale Imports,31123555,Vinb'ltet 34,Unknown,Kobenhavn,Unknown,1734,Denmark,EMEA,Medium,2004-04
173,10253,Elizabeth Devon,24,100.0,13,3922.56,2004-06-01,Cancelled,2,6,2004,Classic Cars,194,S12_1099,"UK Collectables, Ltd.",1715552282,Berkeley Gardens 12  Brewery,Unknown,Liverpool,Unknown,WX1 6LT,UK,EMEA,Medium,2004-06
174,10266,Maurizio Moroni,44,100.0,14,9160.36,2004-07-06,Shipped,3,7,2004,Classic Cars,194,S12_1099,L'ordine Souveniers,0522556555,Strada Provinciale 124,Unknown,Reggio Emilia,Unknown,42100,Italy,EMEA,Large,2004-07
175,10276,Miguel Barajas,50,100.0,3,9631.0,2004-08-02,Shipped,3,8,2004,Classic Cars,194,S12_1099,Online Mini Collectables,6175557555,7635 Spinnaker Dr.,Unknown,Brickhaven,MA,58339,USA,Unknown,Large,2004-08
176,10287,Michael Holz,21,100.0,12,3432.24,2004-08-30,Shipped,3,8,2004,Classic Cars,194,S12_1099,"Vida Sport, Ltd",0897034555,Grenzacherweg 237,Unknown,Gensve,Unknown,1203,Switzerland,EMEA,Medium,2004-08
177,10300,Roland Keitel,33,100.0,5,5521.89,2003-10-04,Shipped,4,10,2003,Classic Cars,194,S12_1099,"Blauer See Auto, Co.",+496966902555,Lyonerstr. 34,Unknown,Frankfurt,Unknown,60528,Germany,EMEA,Medium,2003-10
178,10310,Henriette Pfalzheim,33,100.0,10,6934.62,2004-10-16,Shipped,4,10,2004,Classic Cars,194,S12_1099,"Toms Spezialitten, Ltd",02215554327,Mehrheimerstr. 369,Unknown,Koln,Unknown,50739,Germany,EMEA,Medium,2004-10
179,10320,Christina Berglund,31,100.0,3,6876.11,2004-11-03,Shipped,4,11,2004,Classic Cars,194,S12_1099,"Volvo Model Replicas, Co",0921123555,Berguvsvgen  8,Unknown,Lule,Unknown,S-958 22,Sweden,EMEA,Medium,2004-11
180,10329,Kwai Yu,41,71.47,5,2930.27,2004-11-15,Shipped,4,11,2004,Classic Cars,194,S12_1099,Land of Toys Inc.,2125557818,897 Long Airport Avenue,Unknown,NYC,NY,10022,USA,Unknown,Small,2004-11
181,10341,Georg Pipps,45,79.65,2,3584.25,2004-11-24,Shipped,4,11,2004,Classic Cars,194,S12_1099,Salzburg Collectables,65629555,Geislweg 14,Unknown,Salzburg,Unknown,5020,Austria,EMEA,Medium,2004-11
182,10363,Kalle Suominen,33,85.39,3,2817.87,2005-01-06,Shipped,1,1,2005,Classic Cars,194,S12_1099,Suominen Souveniers,+35898045555,"Software Engineering Center, SEC Oy",Unknown,Espoo,Unknown,FIN-02271,Finland,EMEA,Small,2005-01
183,10375,Janine Labrune,45,76.0,7,3420.0,2005-02-03,Shipped,1,2,2005,Classic Cars,194,S12_1099,La Rochelle Gifts,40678555,"67, rue des Cinquante Otages",Unknown,Nantes,Unknown,44000,France,EMEA,Medium,2005-02
184,10389,Maria Larsson,26,99.04,4,2575.04,2005-03-03,Shipped,1,3,2005,Classic Cars,194,S12_1099,Scandinavian Gift Ideas,0695346555,?kergatan 24,Unknown,Boras,Unknown,S-844 67,Sweden,EMEA,Small,2005-03
185,10419,Georg Pipps,12,100.0,13,1961.28,2005-05-17,Shipped,2,5,2005,Classic Cars,194,S12_1099,Salzburg Collectables,65629555,Geislweg 14,Unknown,Salzburg,Unknown,5020,Austria,EMEA,Small,2005-05
186,10105,Jytte Petersen,41,100.0,15,8690.36,2003-02-11,Shipped,1,2,2003,Classic Cars,207,S12_1108,Danish Wholesale Imports,31123555,Vinb'ltet 34,Unknown,Kobenhavn,Unknown,1734,Denmark,EMEA,Large,2003-02
187,10117,Eric Natividad,33,100.0,9,6034.38,2003-04-16,Shipped,2,4,2003,Classic Cars,207,S12_1108,"Dragon Souveniers, Ltd.",+652217555,"Bronz Sok., Bronz Apt. 3/6 Tesvikiye",Unknown,Singapore,Unknown,79903,Singapore,Japan,Medium,2003-04
188,10127,Jeff Young,46,100.0,2,11279.2,2003-06-03,Shipped,2,6,2003,Classic Cars,207,S12_1108,Muscle Machine Inc,2125557413,4092 Furth Circle,Suite 400,NYC,NY,10022,USA,Unknown,Large,2003-06
189,10142,Valarie Nelson,33,100.0,12,8023.29,2003-08-08,Shipped,3,8,2003,Classic Cars,207,S12_1108,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,Unknown,San Rafael,CA,97562,USA,Unknown,Large,2003-08
190,10153,Diego Freyre,20,100.0,11,4904.0,2003-09-28,Shipped,3,9,2003,Classic Cars,207,S12_1108,Euro Shopping Channel,915559444,"C/ Moralzarzal, 86",Unknown,Madrid,Unknown,28034,Spain,EMEA,Medium,2003-09
191,10165,Eric Natividad,44,100.0,3,8594.52,2003-10-22,Shipped,4,10,2003,Classic Cars,207,S12_1108,"Dragon Souveniers, Ltd.",+652217555,"Bronz Sok., Bronz Apt. 3/6 Tesvikiye",Unknown,Singapore,Unknown,79903,Singapore,Japan,Large,2003-10
192,10176,Maurizio Moroni,33,100.0,2,7474.5,2003-11-06,Shipped,4,11,2003,Classic Cars,207,S12_1108,L'ordine Souveniers,0522556555,Strada Provinciale 124,Unknown,Reggio Emilia,Unknown,42100,Italy,EMEA,Large,2003-11
193,10185,Wing C Tam,21,100.0,13,3883.74,2003-11-14,Shipped,4,11,2003,Classic Cars,207,S12_1108,Mini Creations Ltd.,5085559555,4575 Hillside Dr.,Unknown,New Bedford,MA,50553,USA,Unknown,Medium,2003-11
194,10196,Leslie Murphy,47,100.0,5,8887.7,2003-11-26,Shipped,4,11,2003,Classic Cars,207,S12_1108,Super Scale Inc.,2035559545,567 North Pendale Street,Unknown,New Haven,CT,97823,USA,Unknown,Large,2003-11
195,10208,Mary Saveley,46,100.0,13,8602.92,2004-01-02,Shipped,1,1,2004,Classic Cars,207,S12_1108,"Saveley & Henriot, Co.",78325555,"2, rue du Commerce",Unknown,Lyon,Unknown,69004,France,EMEA,Large,2004-01
196,10220,Dean Cassidy,32,100.0,2,7181.44,2004-02-12,Shipped,1,2,2004,Classic Cars,207,S12_1108,"Clover Collections, Co.",+35318621555,25 Maiden Lane,Floor No. 4,Dublin,Unknown,2,Ireland,EMEA,Large,2004-02
197,10231,Jesus Fernandez,42,100.0,2,8378.58,2004-03-19,Shipped,1,3,2004,Classic Cars,207,S12_1108,CAF Imports,+34913728555,"Merchants House, 27-30 Merchant's Quay",Unknown,Madrid,Unknown,28023,Spain,EMEA,Large,2004-03
198,10247,Kalle Suominen,44,100.0,2,10606.2,2004-05-05,Shipped,2,5,2004,Classic Cars,207,S12_1108,Suominen Souveniers,+35898045555,"Software Engineering Center, SEC Oy",Unknown,Espoo,Unknown,FIN-02271,Finland,EMEA,Large,2004-05
199,10272,Kyung Yu,35,100.0,2,5818.4,2004-07-20,Shipped,3,7,2004,Classic Cars,207,S12_1108,Diecast Classics Inc.,2155551555,7586 Pompton St.,Unknown,Allentown,PA,70267,USA,Unknown,Medium,2004-07
200,10282,Valarie Nelson,41,100.0,5,7071.27,2004-08-20,Shipped,3,8,2004,Classic Cars,207,S12_1108,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,Unknown,San Rafael,CA,97562,USA,Unknown,Large,2004-08
201,10293,Paolo Accorti,46,100.0,8,8411.56,2004-09-09,Shipped,3,9,2004,Classic Cars,207,S12_1108,Amica Models & Co.,0114988555,Via Monte Bianco 34,Unknown,Torino,Unknown,10100,Italy,EMEA,Large,2004-09
202,10306,Victoria Ashworth,31,100.0,13,6570.76,2004-10-14,Shipped,4,10,2004,Classic Cars,207,S12_1108,"AV Stores, Co.",1715551555,Fauntleroy Circus,Unknown,Manchester,Unknown,EC2 5NT,UK,EMEA,Medium,2004-10
203,10314,Palle Ibsen,38,100.0,5,7975.44,2004-10-22,Shipped,4,10,2004,Classic Cars,207,S12_1108,Heintze Collectables,86213555,Smagsloget 45,Unknown,Aaarhus,Unknown,8200,Denmark,EMEA,Large,2004-10
204,10325,Jonas Bergulfsen,42,64.0,8,2688.0,2004-11-05,Shipped,4,11,2004,Classic Cars,207,S12_1108,Baane Mini Imports,07989555,Erling Skakkes gate 78,Unknown,Stavern,Unknown,4110,Norway,EMEA,Small,2004-11
205,10336,Marie Bertrand,33,57.22,10,1888.26,2004-11-20,Shipped,4,11,2004,Classic Cars,207,S12_1108,"La Corne D'abondance, Co.",142342555,"265, boulevard Charonne",Unknown,Paris,Unknown,75012,France,EMEA,Small,2004-11
206,10348,Mart¡n Sommer,48,52.36,8,2513.28,2004-11-01,Shipped,4,11,2004,Classic Cars,207,S12_1108,"Corrida Auto Replicas, Ltd",915552282,"C/ Araquil, 67",Unknown,Madrid,Unknown,28023,Spain,EMEA,Small,2004-11
207,10359,Paul Henriot,42,100.0,8,4764.48,2004-12-15,Shipped,4,12,2004,Classic Cars,207,S12_1108,Reims Collectables,26471555,59 rue de l'Abbaye,Unknown,Reims,Unknown,51100,France,EMEA,Medium,2004-12
208,10371,Valarie Nelson,32,100.0,6,3560.64,2005-01-23,Shipped,1,1,2005,Classic Cars,207,S12_1108,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,Unknown,San Rafael,CA,97562,USA,Unknown,Medium,2005-01
209,10382,Valarie Nelson,34,100.0,10,3823.64,2005-02-17,Shipped,1,2,2005,Classic Cars,207,S12_1108,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,Unknown,San Rafael,CA,97562,USA,Unknown,Medium,2005-02
210,10395,Daniel Da Cunha,33,69.12,1,2280.96,2005-03-17,Shipped,1,3,2005,Classic Cars,207,S12_1108,Lyon Souveniers,+33146627555,27 rue du Colonel Pierre Avia,Unknown,Paris,Unknown,75508,France,EMEA,Small,2005-03
211,10413,Julie King,36,100.0,2,8677.8,2005-05-05,Shipped,2,5,2005,Classic Cars,207,S12_1108,Gift Depot Inc.,2035552570,25593 South Bay Ln.,Unknown,Bridgewater,CT,97562,USA,Unknown,Large,2005-05
212,10103,Jonas Bergulfsen,27,100.0,8,3394.98,2003-01-29,Shipped,1,1,2003,Trucks and Buses,136,S12_1666,Baane Mini Imports,07989555,Erling Skakkes gate 78,Unknown,Stavern,Unknown,4110,Norway,EMEA,Medium,2003-01
213,10113,Valarie Nelson,21,100.0,2,3415.44,2003-03-26,Shipped,1,3,2003,Trucks and Buses,136,S12_1666,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,Unknown,San Rafael,CA,97562,USA,Unknown,Medium,2003-03
214,10126,Mart¡n Sommer,21,100.0,8,2439.57,2003-05-28,Shipped,2,5,2003,Trucks and Buses,136,S12_1666,"Corrida Auto Replicas, Ltd",915552282,"C/ Araquil, 67",Unknown,Madrid,Unknown,28023,Spain,EMEA,Small,2003-05
215,10140,Juri Hirano,38,100.0,8,4829.8,2003-07-24,Shipped,3,7,2003,Trucks and Buses,136,S12_1666,Technics Stores Inc.,6505556809,9408 Furth Circle,Unknown,Burlingame,CA,94217,USA,Unknown,Medium,2003-07
